recording_id,artist_name,artist_name_clean,track_name,first_entry,quarter,year,fiveyear,decade,era,cluster,tags_POP,tags_ROCK,tags_80S,tags_SOUL,tags_OLDIES,tags_60S,tags_CLASSICROCK,tags_DANCE,tags_70S,tags_HIPHOP,tags_90S,tags_ALTERNATIVE,tags_INDIE,tags_COUNTRY,tags_NEWWAVE,tags_RAP,tags_HOUSE,tags_DISCO,tags_HARDROCK,tags_SINGERSONGWRITER,tags_JAZZ,tags_EASYLISTENING,tags_50S,tags_SOUNDTRACK,tags_MOTOWN,tags_FOLK,tags_BLUES,tags_SYNTHPOP,tags_TRANCE,tags_INSTRUMENTAL,tags_SOFTROCK,tags_PUNK,tags_MALEVOCAL,tags_REGGAE,tags_NORTHERNSOUL,tags_PROGRESSIVEROCK,tags_TECHNO,tags_METAL,tags_CHILLOUT,tags_POSTPUNK,tags_POPROCK,tags_HEAVYMETAL,tags_ROCKABILLY,tags_GLAMROCK,tags_DOOWOP,tags_CLASSICCOUNTRY,tags_PUNKROCK,tags_SWING,tags_1950S,tags_SEXY,tags_BALLAD,tags_ACOUSTIC,tags_EURODANCE,tags_SLOWJAMS,tags_PSYCHEDELIC,tags_BLUESROCK
6173,Terri Clark,TERRICLARK,I Wanna Do It All,12/13/03,2003 Q4,2003,2000,2000,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6174,Gladys Knight & The Pips,GLADYSKNIGHTPIPS,Between Her Goodbye And My Hello,6/29/74,1974 Q2,1974,1970,1970,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6175,Stevie Wonder,STEVIEWONDER,Castles In The Sand,2/29/64,1964 Q1,1964,1960,1960,2,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6176,Stevie Wonder,STEVIEWONDER,Nothing's Too Good For My Baby,4/16/66,1966 Q2,1966,1965,1960,2,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6177,Saving Jane,SAVINGJANE,Girl Next Door,2/25/06,2006 Q1,2006,2005,2000,4,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6178,Julie,JULIE,One Fine Day,1/17/76,1976 Q1,1976,1975,1970,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6179,Gary Allan,GARYALLAN,Right Where I Need To Be,4/7/01,2001 Q2,2001,2000,2000,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6180,Gary Allan,GARYALLAN,Life Ain't Always Beautiful,5/20/06,2006 Q2,2006,2005,2000,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6181,Stan Getz,STANGETZ,The Girl From Ipanema,6/6/64,1964 Q2,1964,1960,1960,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6182,Keyshia Cole,KEYSHIACOLE,I Remember,12/29/07,2007 Q4,2007,2005,2000,4,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6183,Keyshia Cole,KEYSHIACOLE,Heaven Sent,5/17/08,2008 Q2,2008,2005,2000,4,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6184,Mary J. Blige,MARYJBLIGE,Ooh!,9/6/03,2003 Q3,2003,2000,2000,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6185,Connie Francis,CONNIEFRANCIS,Teddy,2/27/60,1960 Q1,1960,1960,1960,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6186,Connie Francis,CONNIEFRANCIS,Where The Boys Are/Baby Roo,1/14/61,1961 Q1,1961,1960,1960,1,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6187,Connie Francis,CONNIEFRANCIS,Breakin' In A Brand New Broken Heart,4/15/61,1961 Q2,1961,1960,1960,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6188,Connie Francis,CONNIEFRANCIS,Don't Break The Heart That Loves You,2/10/62,1962 Q1,1962,1960,1960,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6189,Connie Francis,CONNIEFRANCIS,If My Pillow Could Talk,5/18/63,1963 Q2,1963,1960,1960,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6190,Connie Francis,CONNIEFRANCIS,Your Other Love,10/19/63,1963 Q4,1963,1960,1960,2,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6191,Connie Francis,CONNIEFRANCIS,Forget Domani,6/26/65,1965 Q2,1965,1965,1960,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6192,Connie Francis,CONNIEFRANCIS,Spanish Nights And You,11/5/66,1966 Q4,1966,1965,1960,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6193,Connie Francis,CONNIEFRANCIS,Time Alone Will Tell,4/15/67,1967 Q2,1967,1965,1960,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6194,The Moody Blues,MOODYBLUES,Ride My See-Saw,10/12/68,1968 Q4,1968,1965,1960,2,9,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6195,Asia,ASIA,Go,12/7/85,1985 Q4,1985,1985,1980,3,13,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6196,Joy Of Cooking,JOYOFCOOKING,Brownsville,4/24/71,1971 Q2,1971,1970,1970,2,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6197,Dee Dee Warwick,DEEDEEWARWICK,We're Doing Fine,8/7/65,1965 Q3,1965,1965,1960,2,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6198,Dee Dee Warwick,DEEDEEWARWICK,I Want To Be With You,8/27/66,1966 Q3,1966,1965,1960,2,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6199,Kim Weston,KIMWESTON,Love Me All The Way,7/6/63,1963 Q3,1963,1960,1960,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6200,Joan Armatrading,JOANARMATRADING,Drop The Pilot,5/28/83,1983 Q2,1983,1980,1980,3,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6201,Jo Jo Gunne,JOJOGUNNE,Run Run Run,3/18/72,1972 Q1,1972,1970,1970,2,13,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6202,The Impressions,IMPRESSIONS,Gypsy Woman,10/14/61,1961 Q4,1961,1960,1960,1,12,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6203,The Impressions,IMPRESSIONS,I'm So Proud,4/4/64,1964 Q2,1964,1960,1960,2,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6204,The Impressions,IMPRESSIONS,You Must Believe Me,9/5/64,1964 Q3,1964,1960,1960,2,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6205,The Impressions,IMPRESSIONS,I Need You,8/14/65,1965 Q3,1965,1965,1960,2,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6206,Neil Diamond,NEILDIAMOND,Done Too Soon,6/5/71,1971 Q2,1971,1970,1970,2,9,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6207,Neil Diamond,NEILDIAMOND,The Last Thing On My Mind,8/25/73,1973 Q3,1973,1970,1970,2,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6208,Kiss,KISS,Calling Dr. Love,3/19/77,1977 Q1,1977,1975,1970,2,11,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6209,Cher,CHER,The Way Of Love,1/29/72,1972 Q1,1972,1970,1970,2,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6210,Cher,CHER,Don't Hide Your Love,9/9/72,1972 Q3,1972,1970,1970,2,12,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6211,Cher,CHER,Half-Breed,8/4/73,1973 Q3,1973,1970,1970,2,9,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6212,Cher,CHER,Train Of Thought,5/25/74,1974 Q2,1974,1970,1970,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6213,"James Brown,Lyn Collins",JAMESBROWNLYNCOLLINS,What My Baby Needs Now Is A Little More Lovin',12/23/72,1972 Q4,1972,1970,1970,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6214,Cher,CHER,We All Sleep Alone,4/16/88,1988 Q2,1988,1985,1980,3,9,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6215,"Stephanie Mills,Teddy Pendergrass",STEPHANIEMILLSTEDDYPENDERGRASS,Two Hearts,5/16/81,1981 Q2,1981,1980,1980,2,12,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6216,Steppenwolf,STEPPENWOLF,Move Over,8/16/69,1969 Q3,1969,1965,1960,2,11,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6217,Steppenwolf,STEPPENWOLF,Hey Lawdy Mama,4/11/70,1970 Q2,1970,1970,1970,2,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6218,John Kay,JOHNKAY,I'm Movin' On,4/22/72,1972 Q2,1972,1970,1970,2,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6219,Paul Carrack,PAULCARRACK,When You Walk In The Room,6/18/88,1988 Q2,1988,1985,1980,3,9,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6220,Kiki Dee,KIKIDEE,Love Makes The World Go Round,3/27/71,1971 Q1,1971,1970,1970,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6221,Mary J. Blige,MARYJBLIGE,Sweet Thing,2/13/93,1993 Q1,1993,1990,1990,4,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6222,Marilyn Sellars,MARILYNSELLARS,One Day At A Time,8/24/74,1974 Q3,1974,1970,1970,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6223,Brook Benton,BROOKBENTON,Two Tickets To Paradise,9/7/63,1963 Q3,1963,1960,1960,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6224,Brook Benton,BROOKBENTON,Hither And Thither And Yon,4/16/60,1960 Q2,1960,1960,1960,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6225,Brook Benton,BROOKBENTON,Hit Record,5/5/62,1962 Q2,1962,1960,1960,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6226,Brook Benton,BROOKBENTON,Still Waters Run Deep,12/8/62,1962 Q4,1962,1960,1960,1,10,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6227,Brook Benton,BROOKBENTON,Walk On The Wild Side,2/17/62,1962 Q1,1962,1960,1960,1,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6228,Brook Benton,BROOKBENTON,Going Going Gone,1/25/64,1964 Q1,1964,1960,1960,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6229,Motley Crue,MOTLEYCRUE,Looks That Kill,2/4/84,1984 Q1,1984,1980,1980,3,11,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6230,Motley Crue,MOTLEYCRUE,You re All I Need,11/28/87,1987 Q4,1987,1985,1980,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6231,John Mellencamp,JOHNMELLENCAMP,Get A Leg Up,10/5/91,1991 Q4,1991,1990,1990,4,13,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6232,John Mellencamp,JOHNMELLENCAMP,Again Tonight,2/1/92,1992 Q1,1992,1990,1990,4,13,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6233,George Strait,GEORGESTRAIT,Write This Down,4/24/99,1999 Q2,1999,1995,1990,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6234,George Strait,GEORGESTRAIT,Living And Living Well,4/6/02,2002 Q2,2002,2000,2000,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6235,Steppenwolf,STEPPENWOLF,Monster,12/27/69,1969 Q4,1969,1965,1960,2,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6236,Sting,STING,If I Ever Lose My Faith In You,2/20/93,1993 Q1,1993,1990,1990,4,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6237,Steely Dan,STEELYDAN,FM (No Static At All),6/3/78,1978 Q2,1978,1975,1970,2,12,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6238,Bobby Brown,BOBBYBROWN,Every Little Step,3/25/89,1989 Q1,1989,1985,1980,3,12,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6239,Mary Jane Girls,MARYJANEGIRLS,In My House,3/9/85,1985 Q1,1985,1985,1980,3,12,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6240,Lesley Gore,LESLEYGORE,It's My Party,5/11/63,1963 Q2,1963,1960,1960,1,6,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6241,Lou Christie,LOUCHRISTIE,Lightnin' Strikes,12/25/65,1965 Q4,1965,1965,1960,2,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6242,Puddle Of Mudd,PUDDLEOFMUDD,Away From Me,11/22/03,2003 Q4,2003,2000,2000,4,13,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6243,Parliament,PARLIAMENT,Flash Light,2/11/78,1978 Q1,1978,1975,1970,2,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6244,David Ruffin,DAVIDRUFFIN,Walk Away From Love,11/8/75,1975 Q4,1975,1975,1970,2,9,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6245,Marvin Gaye,MARVINGAYE,I'll Be Doggone,3/20/65,1965 Q1,1965,1965,1960,2,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6246,Birdman Featuring Lil Wayne,BIRDMAN,Pop Bottles,11/17/07,2007 Q4,2007,2005,2000,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6247,Billy Preston,BILLYPRESTON,Will It Go Round In Circles,3/31/73,1973 Q1,1973,1970,1970,2,11,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6248,New Edition,NEWEDITION,Hit Me Off,8/31/96,1996 Q3,1996,1995,1990,4,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6249,Tony! Toni! Tone!,TONYTONITONE,It Never Rains (In Southern California),12/22/90,1990 Q4,1990,1990,1990,3,12,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6250,Reba McEntire,REBAMCENTIRE,He Gets That From Me,12/18/04,2004 Q4,2004,2000,2000,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6251,Tears For Fears,TEARSFORFEARS,Change,8/6/83,1983 Q3,1983,1980,1980,3,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
